"";"frame.time";"ip.src";"ip.dst";"ip.proto";"frame.len"
"2783";"Mar  8, 1999 14:05:44.314271000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2784";"Mar  8, 1999 14:05:44.314403000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2785";"Mar  8, 1999 14:05:44.315351000 CET";"172.16.112.100";"204.202.129.234";"6";371
"2786";"Mar  8, 1999 14:05:44.332617000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2787";"Mar  8, 1999 14:05:44.332959000 CET";"204.202.129.234";"172.16.112.100";"6";234
"2788";"Mar  8, 1999 14:05:44.333331000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2789";"Mar  8, 1999 14:05:44.333477000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2790";"Mar  8, 1999 14:05:44.338471000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2791";"Mar  8, 1999 14:05:44.341837000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2792";"Mar  8, 1999 14:05:44.342528000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2793";"Mar  8, 1999 14:05:44.346718000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2794";"Mar  8, 1999 14:05:44.346833000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2795";"Mar  8, 1999 14:05:44.347706000 CET";"172.16.112.100";"204.202.129.234";"6";376
"2796";"Mar  8, 1999 14:05:44.355020000 CET";"204.202.129.234";"172.16.112.100";"6";233
"2797";"Mar  8, 1999 14:05:44.355093000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2798";"Mar  8, 1999 14:05:44.355219000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2799";"Mar  8, 1999 14:05:44.360371000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2800";"Mar  8, 1999 14:05:44.363831000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2801";"Mar  8, 1999 14:05:44.364330000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2802";"Mar  8, 1999 14:05:44.364575000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2803";"Mar  8, 1999 14:05:44.368730000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2804";"Mar  8, 1999 14:05:44.368842000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2805";"Mar  8, 1999 14:05:44.369728000 CET";"172.16.112.100";"204.202.129.234";"6";371
"2806";"Mar  8, 1999 14:05:44.392602000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2807";"Mar  8, 1999 14:05:44.421409000 CET";"204.202.129.234";"172.16.112.100";"6";338
"2808";"Mar  8, 1999 14:05:44.424860000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2809";"Mar  8, 1999 14:05:44.425027000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2810";"Mar  8, 1999 14:05:44.429232000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2811";"Mar  8, 1999 14:05:44.433106000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2812";"Mar  8, 1999 14:05:44.436782000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2813";"Mar  8, 1999 14:05:44.441720000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2814";"Mar  8, 1999 14:05:44.441851000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2815";"Mar  8, 1999 14:05:44.447416000 CET";"172.16.112.100";"204.202.129.234";"6";371
"2816";"Mar  8, 1999 14:05:44.462560000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2817";"Mar  8, 1999 14:05:44.481256000 CET";"204.202.129.234";"172.16.112.100";"6";988
"2818";"Mar  8, 1999 14:05:44.483699000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2819";"Mar  8, 1999 14:05:44.483859000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2820";"Mar  8, 1999 14:05:44.502986000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2821";"Mar  8, 1999 14:05:44.506945000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2822";"Mar  8, 1999 14:05:44.507888000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2823";"Mar  8, 1999 14:05:44.512820000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2824";"Mar  8, 1999 14:05:44.512939000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2825";"Mar  8, 1999 14:05:44.513873000 CET";"172.16.112.100";"204.202.129.234";"6";373
"2826";"Mar  8, 1999 14:05:44.532565000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2827";"Mar  8, 1999 14:05:44.586458000 CET";"204.202.129.234";"172.16.112.100";"6";760
"2828";"Mar  8, 1999 14:05:44.586523000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2829";"Mar  8, 1999 14:05:44.586650000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2830";"Mar  8, 1999 14:05:44.595448000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2831";"Mar  8, 1999 14:05:44.599349000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2832";"Mar  8, 1999 14:05:44.599713000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2833";"Mar  8, 1999 14:05:44.604792000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2834";"Mar  8, 1999 14:05:44.604910000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2835";"Mar  8, 1999 14:05:44.605792000 CET";"172.16.112.100";"204.202.129.234";"6";375
"2836";"Mar  8, 1999 14:05:44.622514000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2837";"Mar  8, 1999 14:05:44.630675000 CET";"204.202.129.234";"172.16.112.100";"6";768
"2838";"Mar  8, 1999 14:05:44.630746000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2839";"Mar  8, 1999 14:05:44.630878000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2840";"Mar  8, 1999 14:05:44.640018000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2841";"Mar  8, 1999 14:05:44.643890000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2842";"Mar  8, 1999 14:05:44.644672000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2843";"Mar  8, 1999 14:05:44.649594000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2844";"Mar  8, 1999 14:05:44.649715000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2845";"Mar  8, 1999 14:05:44.650614000 CET";"172.16.112.100";"204.202.129.234";"6";384
"2846";"Mar  8, 1999 14:05:44.672546000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2847";"Mar  8, 1999 14:05:44.787216000 CET";"204.202.129.234";"172.16.112.100";"6";1078
"2848";"Mar  8, 1999 14:05:44.787685000 CET";"204.202.129.234";"172.16.112.100";"6";579
"2849";"Mar  8, 1999 14:05:44.787755000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2850";"Mar  8, 1999 14:05:44.787837000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2851";"Mar  8, 1999 14:05:44.787906000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2852";"Mar  8, 1999 14:05:44.825587000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2853";"Mar  8, 1999 14:05:44.829637000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2854";"Mar  8, 1999 14:05:44.830610000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2855";"Mar  8, 1999 14:05:44.835566000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2856";"Mar  8, 1999 14:05:44.835692000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2857";"Mar  8, 1999 14:05:44.836609000 CET";"172.16.112.100";"204.202.129.234";"6";374
"2858";"Mar  8, 1999 14:05:44.852487000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2859";"Mar  8, 1999 14:05:44.864575000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2860";"Mar  8, 1999 14:05:44.865805000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2861";"Mar  8, 1999 14:05:44.865974000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2862";"Mar  8, 1999 14:05:44.872263000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2863";"Mar  8, 1999 14:05:44.873506000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2864";"Mar  8, 1999 14:05:44.874775000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2865";"Mar  8, 1999 14:05:44.874832000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2866";"Mar  8, 1999 14:05:44.874946000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2867";"Mar  8, 1999 14:05:44.881135000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2868";"Mar  8, 1999 14:05:44.882364000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2869";"Mar  8, 1999 14:05:44.882435000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2870";"Mar  8, 1999 14:05:44.885015000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2871";"Mar  8, 1999 14:05:44.888994000 CET";"204.202.129.234";"172.16.112.100";"6";1098
"2872";"Mar  8, 1999 14:05:44.900814000 CET";"204.202.129.234";"172.16.112.100";"6";1006
"2873";"Mar  8, 1999 14:05:44.900887000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2874";"Mar  8, 1999 14:05:44.901031000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2875";"Mar  8, 1999 14:05:44.902780000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2876";"Mar  8, 1999 14:05:44.905943000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2877";"Mar  8, 1999 14:05:44.934839000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2878";"Mar  8, 1999 14:05:44.936070000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2879";"Mar  8, 1999 14:05:44.936256000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2880";"Mar  8, 1999 14:05:44.940576000 CET";"204.202.129.234";"172.16.112.100";"6";206
"2881";"Mar  8, 1999 14:05:44.945916000 CET";"204.202.129.234";"172.16.112.100";"6";240
"2882";"Mar  8, 1999 14:05:44.945985000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2883";"Mar  8, 1999 14:05:44.946068000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2884";"Mar  8, 1999 14:05:44.946137000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2885";"Mar  8, 1999 14:05:44.948552000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2886";"Mar  8, 1999 14:05:44.953108000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2887";"Mar  8, 1999 14:05:44.953240000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2888";"Mar  8, 1999 14:05:44.962571000 CET";"172.16.112.100";"204.202.129.234";"6";373
"2889";"Mar  8, 1999 14:05:44.982438000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2890";"Mar  8, 1999 14:05:44.996310000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2891";"Mar  8, 1999 14:05:44.997583000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2892";"Mar  8, 1999 14:05:44.997820000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2893";"Mar  8, 1999 14:05:45.003704000 CET";"204.202.129.234";"172.16.112.100";"6";1230
"2894";"Mar  8, 1999 14:05:45.003922000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2895";"Mar  8, 1999 14:05:45.009442000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2896";"Mar  8, 1999 14:05:45.013323000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2897";"Mar  8, 1999 14:05:45.018541000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2898";"Mar  8, 1999 14:05:45.023479000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2899";"Mar  8, 1999 14:05:45.023611000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2900";"Mar  8, 1999 14:05:45.034030000 CET";"172.16.112.100";"204.202.129.234";"6";377
"2901";"Mar  8, 1999 14:05:45.041993000 CET";"204.202.129.234";"172.16.112.100";"6";221
"2902";"Mar  8, 1999 14:05:45.042828000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2903";"Mar  8, 1999 14:05:45.046692000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2904";"Mar  8, 1999 14:05:45.048386000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2905";"Mar  8, 1999 14:05:45.053240000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2906";"Mar  8, 1999 14:05:45.053362000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2907";"Mar  8, 1999 14:05:45.053444000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2908";"Mar  8, 1999 14:05:45.054345000 CET";"172.16.112.100";"204.202.129.234";"6";383
"2909";"Mar  8, 1999 14:05:45.071931000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2910";"Mar  8, 1999 14:05:45.072089000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2911";"Mar  8, 1999 14:05:45.072630000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2912";"Mar  8, 1999 14:05:45.115979000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2913";"Mar  8, 1999 14:05:45.119214000 CET";"204.202.129.234";"172.16.112.100";"6";881
"2914";"Mar  8, 1999 14:05:45.119283000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2915";"Mar  8, 1999 14:05:45.119383000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2916";"Mar  8, 1999 14:05:45.119453000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2917";"Mar  8, 1999 14:05:45.130125000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2918";"Mar  8, 1999 14:05:45.134006000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2919";"Mar  8, 1999 14:05:45.134973000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2920";"Mar  8, 1999 14:05:45.139914000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2921";"Mar  8, 1999 14:05:45.140041000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2922";"Mar  8, 1999 14:05:45.142795000 CET";"172.16.112.100";"204.202.129.234";"6";364
"2923";"Mar  8, 1999 14:05:45.162382000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2924";"Mar  8, 1999 14:05:45.176450000 CET";"204.202.129.234";"172.16.112.100";"6";987
"2925";"Mar  8, 1999 14:05:45.178928000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2926";"Mar  8, 1999 14:05:45.179082000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2927";"Mar  8, 1999 14:05:45.185942000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2928";"Mar  8, 1999 14:05:45.189807000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2929";"Mar  8, 1999 14:05:45.191280000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2930";"Mar  8, 1999 14:05:45.196200000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2931";"Mar  8, 1999 14:05:45.196320000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2932";"Mar  8, 1999 14:05:45.197202000 CET";"172.16.112.100";"204.202.129.234";"6";371
"2933";"Mar  8, 1999 14:05:45.212413000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2934";"Mar  8, 1999 14:05:45.240019000 CET";"204.202.129.234";"172.16.112.100";"6";757
"2935";"Mar  8, 1999 14:05:45.242954000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2936";"Mar  8, 1999 14:05:45.243103000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2937";"Mar  8, 1999 14:05:45.249123000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2938";"Mar  8, 1999 14:05:45.252993000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2939";"Mar  8, 1999 14:05:45.254817000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2940";"Mar  8, 1999 14:05:45.259763000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2941";"Mar  8, 1999 14:05:45.259892000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2942";"Mar  8, 1999 14:05:45.262237000 CET";"172.16.112.100";"204.202.129.234";"6";375
"2943";"Mar  8, 1999 14:05:45.282342000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2944";"Mar  8, 1999 14:05:45.299393000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2945";"Mar  8, 1999 14:05:45.300624000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2946";"Mar  8, 1999 14:05:45.300797000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2947";"Mar  8, 1999 14:05:45.307212000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2948";"Mar  8, 1999 14:05:45.307420000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2949";"Mar  8, 1999 14:05:45.312484000 CET";"204.202.129.234";"172.16.112.100";"6";794
"2950";"Mar  8, 1999 14:05:45.318425000 CET";"204.202.129.234";"172.16.112.100";"6";750
"2951";"Mar  8, 1999 14:05:45.318496000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2952";"Mar  8, 1999 14:05:45.318630000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2953";"Mar  8, 1999 14:05:45.319493000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2954";"Mar  8, 1999 14:05:45.323484000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2955";"Mar  8, 1999 14:05:45.324025000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2956";"Mar  8, 1999 14:05:45.327811000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2957";"Mar  8, 1999 14:05:45.327934000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2958";"Mar  8, 1999 14:05:45.332649000 CET";"172.16.112.100";"204.202.129.234";"6";377
"2959";"Mar  8, 1999 14:05:45.352375000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2960";"Mar  8, 1999 14:05:45.369472000 CET";"204.202.129.234";"172.16.112.100";"6";399
"2961";"Mar  8, 1999 14:05:45.372957000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2962";"Mar  8, 1999 14:05:45.373122000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2963";"Mar  8, 1999 14:05:45.377275000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2964";"Mar  8, 1999 14:05:45.381134000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2965";"Mar  8, 1999 14:05:45.381513000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2966";"Mar  8, 1999 14:05:45.386434000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2967";"Mar  8, 1999 14:05:45.386554000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2968";"Mar  8, 1999 14:05:45.387449000 CET";"172.16.112.100";"204.202.129.234";"6";376
"2969";"Mar  8, 1999 14:05:45.402307000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2970";"Mar  8, 1999 14:05:45.421391000 CET";"204.202.129.234";"172.16.112.100";"6";232
"2971";"Mar  8, 1999 14:05:45.424617000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2972";"Mar  8, 1999 14:05:45.424773000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2973";"Mar  8, 1999 14:05:45.426725000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2974";"Mar  8, 1999 14:05:45.429662000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2975";"Mar  8, 1999 14:05:45.430220000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2976";"Mar  8, 1999 14:05:45.433917000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2977";"Mar  8, 1999 14:05:45.434031000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2978";"Mar  8, 1999 14:05:45.434990000 CET";"172.16.112.100";"204.202.129.234";"6";366
"2979";"Mar  8, 1999 14:05:45.452336000 CET";"204.202.129.234";"172.16.112.100";"6";60
"2980";"Mar  8, 1999 14:05:45.486809000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2981";"Mar  8, 1999 14:05:45.488038000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2982";"Mar  8, 1999 14:05:45.488195000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2983";"Mar  8, 1999 14:05:45.494583000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2984";"Mar  8, 1999 14:05:45.495821000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2985";"Mar  8, 1999 14:05:45.495975000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2986";"Mar  8, 1999 14:05:45.497207000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2987";"Mar  8, 1999 14:05:45.497389000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2988";"Mar  8, 1999 14:05:45.502280000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2989";"Mar  8, 1999 14:05:45.503530000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2990";"Mar  8, 1999 14:05:45.503590000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2991";"Mar  8, 1999 14:05:45.504822000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2992";"Mar  8, 1999 14:05:45.506055000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2993";"Mar  8, 1999 14:05:45.506170000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2994";"Mar  8, 1999 14:05:45.507421000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"2995";"Mar  8, 1999 14:05:45.507604000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2996";"Mar  8, 1999 14:05:45.510390000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2997";"Mar  8, 1999 14:05:45.512652000 CET";"204.202.129.234";"172.16.112.100";"6";814
"2998";"Mar  8, 1999 14:05:45.515870000 CET";"172.16.112.100";"204.202.129.234";"6";60
"2999";"Mar  8, 1999 14:05:45.538322000 CET";"204.202.129.234";"172.16.112.100";"6";70
"3000";"Mar  8, 1999 14:05:45.541630000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3001";"Mar  8, 1999 14:05:45.541787000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3002";"Mar  8, 1999 14:05:45.559972000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3003";"Mar  8, 1999 14:05:45.564034000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3004";"Mar  8, 1999 14:05:45.580713000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"3005";"Mar  8, 1999 14:05:45.583453000 CET";"204.202.129.234";"172.16.112.100";"6";684
"3006";"Mar  8, 1999 14:05:45.583522000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3007";"Mar  8, 1999 14:05:45.583628000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3008";"Mar  8, 1999 14:05:45.583696000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3009";"Mar  8, 1999 14:05:45.625611000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"3010";"Mar  8, 1999 14:05:45.626843000 CET";"204.202.129.234";"172.16.112.100";"6";1514
"3011";"Mar  8, 1999 14:05:45.627028000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3012";"Mar  8, 1999 14:05:45.630906000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3013";"Mar  8, 1999 14:05:45.631275000 CET";"204.202.129.234";"172.16.112.100";"6";206
"3014";"Mar  8, 1999 14:05:45.636073000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3015";"Mar  8, 1999 14:05:45.636204000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3016";"Mar  8, 1999 14:05:45.647625000 CET";"172.16.112.100";"204.202.129.234";"6";375
"3017";"Mar  8, 1999 14:05:45.651806000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3018";"Mar  8, 1999 14:05:45.655664000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3019";"Mar  8, 1999 14:05:45.659185000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3020";"Mar  8, 1999 14:05:45.664039000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3021";"Mar  8, 1999 14:05:45.664191000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3022";"Mar  8, 1999 14:05:45.664284000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3023";"Mar  8, 1999 14:05:45.665304000 CET";"172.16.112.100";"204.202.129.234";"6";372
"3024";"Mar  8, 1999 14:05:45.682245000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3025";"Mar  8, 1999 14:05:45.786300000 CET";"204.202.129.234";"172.16.112.100";"6";196
"3026";"Mar  8, 1999 14:05:45.786382000 CET";"204.202.129.234";"172.16.112.100";"6";60
"3027";"Mar  8, 1999 14:05:45.786454000 CET";"172.16.112.100";"204.202.129.234";"6";60
"3028";"Mar  8, 1999 14:05:45.786522000 CET";"172.16.112.100";"204.202.129.234";"6";60
